"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL4075820";"";"None";"344.80";"0";"2.55";"6p";"CC[C@H](CO)NC(=O)c1cccc(-c2cnc3ccc(Cl)nn23)c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4041957";"Inhibition of human recombinant CDK5/p25 after 30 mins by [gamma-33P]ATP based scintillation counting analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4041493";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";""
"CHEMBL4085467";"";"None";"297.67";"0";"4.07";"10a";"FC(F)(F)c1ccc(-c2cnc3ccc(Cl)nn23)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4041957";"Inhibition of human recombinant CDK5/p25 after 30 mins by [gamma-33P]ATP based scintillation counting analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4041493";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";""
"CHEMBL4089652";"";"None";"328.44";"0";"3.30";"11l";"CC[C@@H](CO)Nc1ccc2ncc(-c3cccc(SC)c3)n2n1";"IC50";"'='";"820.0";"nM";"6.09";"";"";"UO_0000065";"18.53";"0.36";"2.79";"9.75";"0";"CHEMBL4041957";"Inhibition of human recombinant CDK5/p25 after 30 mins by [gamma-33P]ATP based scintillation counting analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4041493";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";""
"CHEMBL4097368";"";"None";"288.38";"0";"2.64";"11n";"CC[C@@H](CO)Nc1ccc2ncc(-c3ccsc3)n2n1";"IC50";"'='";"590.0";"nM";"6.23";"";"";"UO_0000065";"21.60";"0.43";"3.59";"9.97";"0";"CHEMBL4041957";"Inhibition of human recombinant CDK5/p25 after 30 mins by [gamma-33P]ATP based scintillation counting analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4041493";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";""
"CHEMBL4065432";"";"None";"325.37";"0";"2.39";"11v";"CC[C@@H](CO)Nc1ccc2ncc(-c3cccc(/C=N/O)c3)n2n1";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"18.44";"0.34";"3.61";"6.31";"0";"CHEMBL4041957";"Inhibition of human recombinant CDK5/p25 after 30 mins by [gamma-33P]ATP based scintillation counting analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4041493";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";""
"CHEMBL4072506";"";"None";"268.28";"0";"2.21";"21j";"COc1ccc2ncc(-c3cccc(/C=N/O)c3)n2n1";"IC50";"'='";"1800.0";"nM";"5.75";"";"";"UO_0000065";"21.41";"0.39";"3.53";"7.98";"0";"CHEMBL4041957";"Inhibition of human recombinant CDK5/p25 after 30 mins by [gamma-33P]ATP based scintillation counting analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4041493";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";""
"CHEMBL44545";"MERIDIANIN B";"None";"305.13";"0";"2.68";"Meridianin B";"Nc1nccc(-c2c[nH]c3cc(Br)cc(O)c23)n1";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"19.66";"0.46";"3.32";"6.83";"0";"CHEMBL664797";"Inhibition of human Cyclin-dependent kinase 5-p35nck5a";"B";"BAO_0000223";"protein complex format";"Aplidium";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1148433";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";""
"CHEMBL1277151";"";"None";"339.44";"0";"4.25";"8";"COCCOc1cc(NCc2ccccc2)c2ncn(C(C)C)c2c1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1646979";"Inhibition of CDK5/P25 GST-fusion protein assessed as substrate histone H1 phosphorylation by scintillation counting";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1641601";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";""
"CHEMBL2295937";"";"None";"432.53";"0";"4.38";"7c";"CC(C)C[C@@H](O)Nc1nc(Nc2cccc(-c3ncccn3)c2)c2ncn(C(C)C)c2n1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"16.88";"0.31";"2.92";"6.42";"0";"CHEMBL3072204";"Inhibition of human recombinant CDK5/p25 using histone H1 and [gamma33P]ATP as substrate after 30 min by scintillation counting";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3045291";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";""
"CHEMBL2180869";"";"None";"311.35";"0";"2.73";"40";"O=C(Nc1cc[nH]n1)Nc1cccc2c1C1CCCCN1C2=O";"IC50";"'='";"170.0";"nM";"6.77";"";"";"UO_0000065";"21.74";"0.40";"4.04";"7.51";"0";"CHEMBL2188998";"Inhibition of human recombinant CDK5/p25 using histone H1 as substrate and [gamma-33P]-ATP after 30 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2177089";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL2180868";"";"None";"405.48";"0";"4.53";"29";"O=C(Nc1csc(-c2ccncc2)n1)Nc1cccc2c1C1CCCCN1C2=O";"IC50";"'='";"1700.0";"nM";"5.77";"";"";"UO_0000065";"14.23";"0.27";"1.24";"6.61";"0";"CHEMBL2188998";"Inhibition of human recombinant CDK5/p25 using histone H1 as substrate and [gamma-33P]-ATP after 30 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2177089";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL1796376";"";"None";"548.48";"1";"1.55";"8AG";"CC(=O)Nn1c(Cc2c(NC(=O)CCl)sc3c2CCCC3)nnc1SCC(=O)NNC(=O)CCl";"IC50";"'='";"452.0";"nM";"6.34";"";"";"UO_0000065";"11.57";"0.25";"4.79";"4.31";"0";"CHEMBL1799141";"Inhibition of CDK5/p25 assessed as [33P]gamma-ATP incorporation into biotinylated PKTPKKAKKL substrate after 60 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1795325";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";""
"CHEMBL1796378";"";"None";"576.10";"1";"2.63";"8AI";"CC(=O)Nn1c(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)nnc1SCC(=O)NNC(=O)CCl";"IC50";"'='";"358.0";"nM";"6.45";"";"";"UO_0000065";"11.19";"0.23";"3.82";"4.38";"0";"CHEMBL1799141";"Inhibition of CDK5/p25 assessed as [33P]gamma-ATP incorporation into biotinylated PKTPKKAKKL substrate after 60 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1795325";"1";"Scientific Literature";"Eur J Med Chem";"2011";"None";"";""
"CHEMBL95827";"";"None";"278.31";"0";"3.34";"8";"COc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3";"IC50";"'='";"2098.94";"nM";"5.68";"";"";"UO_0000065";"20.40";"0.37";"2.34";"10.49";"0";"CHEMBL663616";"Inhibitory activity against cyclin-dependent kinase 5/p25";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1148295";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL2313907";"";"None";"337.40";"0";"4.61";"2e";"COc1ccc(Nc2ncnc3c2sc2cc(OC)ccc23)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2320288";"Inhibition of human recombinant CDK5/p25 after 30 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2311417";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";"";""
"CHEMBL2313904";"";"None";"307.38";"0";"4.60";"2b";"COc1ccc2c(c1)sc1c(Nc3ccccc3)ncnc12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2320288";"Inhibition of human recombinant CDK5/p25 after 30 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2311417";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";"";""
"CHEMBL2313897";"";"None";"327.29";"0";"4.41";"1u";"COc1ccc2c(c1)oc1c(Nc3ccc(F)cc3F)ncnc12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2320288";"Inhibition of human recombinant CDK5/p25 after 30 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2311417";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";"";""
"CHEMBL3736271";"";"None";"452.59";"0";"4.94";"16m";"CN1CCN(c2ccc3nc(-c4ccc(-c5ccccc5)s4)c(-c4ccncc4)n3n2)CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3736772";"Inhibition of human recombinant CDK5/P25 expressed in Escherichia coli using histone H1 substrate after 30 mins by scintillation and luminescence counting method in presence of [gamma-33P]ATP";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3734718";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL3734983";"";"None";"427.54";"0";"3.82";"16e";"CN1CCN(c2ccc3nc(-c4ccc5ncsc5c4)c(-c4ccncc4)n3n2)CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3736772";"Inhibition of human recombinant CDK5/P25 expressed in Escherichia coli using histone H1 substrate after 30 mins by scintillation and luminescence counting method in presence of [gamma-33P]ATP";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3734718";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL3735428";"";"None";"428.50";"0";"2.98";"16d";"CN1CCN(c2ccc3nc(-c4ccc5c(c4)OCCO5)c(-c4ccncc4)n3n2)CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3736772";"Inhibition of human recombinant CDK5/P25 expressed in Escherichia coli using histone H1 substrate after 30 mins by scintillation and luminescence counting method in presence of [gamma-33P]ATP";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3734718";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL211243";"";"None";"291.31";"0";"3.36";"9a";"CO/N=C1\C(c2c(O)[nH]c3ccccc23)=Nc2ccccc21";"IC50";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"21.96";"0.40";"3.04";"9.14";"0";"CHEMBL867889";"Inhibition of mammalian CDK5/p25";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1137414";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL210073";"";"None";"337.31";"0";"3.41";"11b";"CC(=O)O/N=C1/C(c2c(O)[nH]c3c(F)cccc23)=Nc2ccccc21";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL867889";"Inhibition of mammalian CDK5/p25";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1137414";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL174025";"";"None";"307.26";"0";"3.10";"14";"O=C1C(c2c(O)[nH]c3ccc([N+](=O)[O-])cc23)=Nc2ccccc21";"IC50";"'='";"25000.0";"nM";"4.60";"";"";"UO_0000065";"14.98";"0.27";"1.50";"4.24";"0";"CHEMBL1044713";"Inhibition of GST-fused CDK5/p25 expressed in Escherichia coli assessed as [gamma-33P]ATP incorporation after 10 mins by scintillation counting";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1152528";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";""
"CHEMBL77267";"";"None";"267.29";"0";"2.62";"25";"c1c[nH]c2cc(-c3ccc(C4OCCO4)cc3)nc-2n1";"IC50";"'='";"15000.0";"nM";"4.82";"";"";"UO_0000065";"18.05";"0.33";"2.20";"8.04";"0";"CHEMBL663599";"Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1145099";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL2064535";"";"None";"445.48";"1";"5.48";"15b";"N#Cc1cc(F)ccc1-c1ccc(CSc2nnc(-c3ccc4c(c3)OCCO4)o2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2066818";"Inhibition of human recombinant CDK5/p35 by FRET assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2062370";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL354276";"";"None";"370.21";"0";"4.12";"6-bromoindirubin-3'-methoxime";"CO/N=C1/C(c2c(O)[nH]c3cc(Br)ccc23)=Nc2ccccc21";"IC50";"'='";"2200.0";"nM";"5.66";"";"";"UO_0000065";"15.28";"0.34";"1.54";"8.09";"0";"CHEMBL663602";"Inhibitory activity against Cyclin-dependent kinase 5-p35nck5a";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1148469";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL2333365";"";"None";"455.51";"0";"3.22";"28, XL388";"Cc1c(C(=O)N2CCOc3ccc(-c4ccc(N)nc4)cc3C2)ccc(S(C)(=O)=O)c1F";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2343932";"Inhibition of CDK5/P25 (unknown origin)";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2331117";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";""
"CHEMBL3655762";"";"None";"397.53";"0";"3.60";"3; CYC065";"CC[C@H](Nc1nc(NCc2cnc(C)cc2C)c2ncn(C(C)C)c2n1)[C@@H](C)O";"IC50";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"19.31";"0.36";"4.08";"7.62";"0";"CHEMBL3856491";"Inhibition of CDK5/p25 (unknown origin)";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3856187";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";""
"CHEMBL3885316";"";"None";"274.28";"0";"3.14";"17m";"COc1ccc2c(n1)[nH]c1c3ccncc3cc(C#N)c21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3875854";"Inhibition of human recombinant CDK5/p25 using histone H1 as substrate after 30 mins in presence of [gamma-33 P] ATP by liquid scintillation counting analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3875174";"1";"Scientific Literature";"Eur J Med Chem";"2016";"None";"";""
"CHEMBL3884583";"";"None";"321.34";"0";"2.99";"18n";"COc1ccc2c(c1)[nH]c1c3c(OC)cncc3cc(C(N)=O)c21";"IC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"18.04";"0.33";"2.81";"6.42";"0";"CHEMBL3875854";"Inhibition of human recombinant CDK5/p25 using histone H1 as substrate after 30 mins in presence of [gamma-33 P] ATP by liquid scintillation counting analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3875174";"1";"Scientific Literature";"Eur J Med Chem";"2016";"None";"";""
"CHEMBL1094408";"NMS-1286937";"None";"448.53";"0";"1.58";"49";"COc1ccc(N2CCN(C)CC2)cc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2";"IC50";"'='";"219.0";"nM";"6.66";"";"";"UO_0000065";"14.85";"0.28";"5.08";"5.82";"0";"CHEMBL1109153";"Inhibition of CDK5/p25 assessed as [33P]gamma-ATP incorporation into substrate after 60 mins by gamma counting";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1157785";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
"CHEMBL3735077";"";"None";"414.47";"0";"2.94";"16o";"CN1CCN(c2ccc3nc(-c4cccc5c4OCO5)c(-c4cccnc4)n3n2)CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3736772";"Inhibition of human recombinant CDK5/P25 expressed in Escherichia coli using histone H1 substrate after 30 mins by scintillation and luminescence counting method in presence of [gamma-33P]ATP";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3734718";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL3735368";"";"None";"483.58";"0";"2.68";"24b";"CN1CCN(c2ccc3nc(-c4cccc(C(=O)N5CCOCC5)c4)c(-c4ccncc4)n3n2)CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3736772";"Inhibition of human recombinant CDK5/P25 expressed in Escherichia coli using histone H1 substrate after 30 mins by scintillation and luminescence counting method in presence of [gamma-33P]ATP";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3734718";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL3736408";"";"None";"446.56";"0";"4.88";"16j";"CN1CCN(c2ccc3nc(-c4cccc(-c5ccccc5)c4)c(-c4ccncc4)n3n2)CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3736772";"Inhibition of human recombinant CDK5/P25 expressed in Escherichia coli using histone H1 substrate after 30 mins by scintillation and luminescence counting method in presence of [gamma-33P]ATP";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3734718";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL3735836";"";"None";"400.49";"0";"3.22";"1";"COc1cccc(-c2nc3ccc(N4CCN(C)CC4)nn3c2-c2ccncc2)c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3736772";"Inhibition of human recombinant CDK5/P25 expressed in Escherichia coli using histone H1 substrate after 30 mins by scintillation and luminescence counting method in presence of [gamma-33P]ATP";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3734718";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL3787584";"";"None";"407.52";"0";"4.25";"46";"CCN(CC)Cc1cccc(NC(=O)Nc2cccc3c2C2CCCCN2C3=O)n1";"IC50";"'='";"3100.0";"nM";"5.51";"";"";"UO_0000065";"13.52";"0.25";"1.26";"7.10";"0";"CHEMBL3787886";"Inhibition of human recombinant CDK5/p25 using histone H1 as substrate";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3784980";"1";"Scientific Literature";"Eur J Med Chem";"2016";"None";"";""
"CHEMBL379160";"";"None";"388.16";"0";"3.80";"1e";"O=C1C(c2c(O)[nH]c3c(I)cccc23)=Nc2ccccc21";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL867889";"Inhibition of mammalian CDK5/p25";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1137414";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL213454";"";"None";"370.21";"1";"5.19";"8d";"Cn1c(O)c(-c2[nH]c3ccccc3c2N=O)c2cccc(Br)c21";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL867889";"Inhibition of mammalian CDK5/p25";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1137414";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL2313906";"";"None";"321.41";"0";"4.91";"2d";"COc1ccc2c(c1)sc1c(Nc3cccc(C)c3)ncnc12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2320288";"Inhibition of human recombinant CDK5/p25 after 30 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2311417";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";"";""
"CHEMBL2313884";"";"None";"350.45";"0";"4.66";"2z";"COc1ccc2c(c1)sc1c(Nc3ccc(N(C)C)cc3)ncnc12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2320288";"Inhibition of human recombinant CDK5/p25 after 30 mins by scintillation counting";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2311417";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";"";""
