"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL271597";"";"None";"245.67";"0";"2.26";"1a, meriolin 10";"Nc1nccc(-c2c[nH]c3nccc(Cl)c23)n1";"IC50";"'='";"230.0";"nM";"6.64";"";"";"UO_0000065";"27.02";"0.53";"4.38";"8.25";"0";"CHEMBL947133";"Inhibition of recombinant GST-CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1141564";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL2425487";"";"None";"513.50";"2";"5.47";"(aR)-3b, (aR)-16-methyllamellarin N";"COc1cc(C)c(-c2c3c4cc(OC)c(O)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O";"IC50";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"14.84";"0.27";"2.15";"6.19";"0";"CHEMBL2426985";"Inhibition of recombinant CDK5/p25 (unknown origin) expressed in Escherichia coli using [gamma-33P]ATP after 30 mins";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2424538";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";""
"CHEMBL560452";"N-METHYL-ALOISINE A";"None";"281.36";"0";"3.68";"N-methyl-aloisine A";"CCCCc1c(-c2ccc(O)cc2)n(C)c2nccnc12";"IC50";"'='";"160000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1057955";"Inhibition of GST-fused recombinant CDK5/p25 expressed in Escherichia coli after 30 mins by scintillation counting";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1152428";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";""
"CHEMBL560453";"";"None";"398.51";"0";"3.34";"5";"CCCCc1c(-c2ccc(OCCOCCOCCN)cc2)[nH]c2nccnc12";"IC50";"'='";"660.0";"nM";"6.18";"";"";"UO_0000065";"15.51";"0.29";"2.84";"6.49";"0";"CHEMBL1057955";"Inhibition of GST-fused recombinant CDK5/p25 expressed in Escherichia coli after 30 mins by scintillation counting";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1152428";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";""
"CHEMBL564656";"";"None";"479.59";"0";"2.93";"21";"CCCCc1c(-c2ccc(O)c(-c3cn(CCOCCOCCN)nn3)c2)n(C)c2nccnc12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1057955";"Inhibition of GST-fused recombinant CDK5/p25 expressed in Escherichia coli after 30 mins by scintillation counting";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1152428";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";""
"CHEMBL4246062";"";"None";"385.42";"0";"3.82";"49";"CCn1cc(C2=C(c3cn(C)c4ccccc34)C(=O)N(O)C2=O)c2ccccc21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4234041";"Inhibition of recombinant full length human CDK5/p25 expressed in bacteria using histone H1 as substrate in presence of [gamma-33P]ATP";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4229455";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";""
"CHEMBL77697";"";"None";"220.24";"0";"2.45";"23";"N#Cc1ccc(-c2cc3[nH]ccnc-3n2)cc1";"IC50";"'='";"13000.0";"nM";"4.89";"";"";"UO_0000065";"22.19";"0.39";"2.44";"7.48";"0";"CHEMBL663599";"Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1145099";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL76427";"";"None";"283.76";"0";"4.00";"49";"Cc1c(C2(c3ccc(Cl)cc3)CC2)[nH]c2nccnc12";"IC50";"'='";"100000.0";"nM";"4.00";"";"";"UO_0000065";"14.10";"0.27";"0.00";"9.62";"0";"CHEMBL663599";"Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1145099";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL77458";"";"None";"238.29";"0";"2.64";"26";"CN(C)c1ccc(-c2cc3[nH]ccnc-3n2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL663599";"Inhibitory activity against recombinant mammalian cyclin-dependent kinase 5 (p35 NCK5a) expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1145099";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL2425487";"";"None";"513.50";"2";"5.47";"(aS)-3a, (aS)-16-methyllamellarin N";"COc1cc(C)c(-c2c3c4cc(OC)c(O)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O";"IC50";"'>='";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2426985";"Inhibition of recombinant CDK5/p25 (unknown origin) expressed in Escherichia coli using [gamma-33P]ATP after 30 mins";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2424538";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";""
"CHEMBL3545110";"RIBOCICLIB";"4.0";"434.55";"0";"2.80";"Ribociclib";"CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4309973";"Inhibition of GST-tagged CDK5/p25 (unknown origin) expressed in Baculovirus infected Sf9 cells using histone H1 as substrate as substrate in presence of [gamma-33P]-ATP by radiometric filter binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4308846";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3308860";"";""
"CHEMBL261720";"";"None";"425.45";"0";"1.77";"Fig.8B, R1C2";"Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=S)Nc1c(F)cccc1F";"IC50";"'='";"0.2";"nM";"9.70";"";"";"UO_0000065";"22.80";"0.47";"7.93";"6.88";"0";"CHEMBL4309973";"Inhibition of GST-tagged CDK5/p25 (unknown origin) expressed in Baculovirus infected Sf9 cells using histone H1 as substrate as substrate in presence of [gamma-33P]-ATP by radiometric filter binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4308846";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3308860";"";""
"CHEMBL2153526";"";"None";"368.42";"0";"4.01";"4f";"COc1cc(Nc2ncnc3c2sc2ncccc23)cc(OC)c1OC";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2155333";"Inhibition of human recombinant GST-tagged CDK5/p25 expressed in Escherichia coli using histone H1 as substrate and [gamma32P]ATP after 30 mins by scintillation counting";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2150914";"1";"Scientific Literature";"Eur J Med Chem";"2012";"None";"";""
"CHEMBL2153538";"";"None";"336.38";"0";"3.75";"5h";"c1cnc2c(c1)sc1c(Nc3ccc4c(c3)OCCO4)ncnc12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2155333";"Inhibition of human recombinant GST-tagged CDK5/p25 expressed in Escherichia coli using histone H1 as substrate and [gamma32P]ATP after 30 mins by scintillation counting";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2150914";"1";"Scientific Literature";"Eur J Med Chem";"2012";"None";"";""
"CHEMBL2153541";"";"None";"203.23";"0";"1.22";"6a";"Nc1ncnc2c1sc1nccnc12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2155333";"Inhibition of human recombinant GST-tagged CDK5/p25 expressed in Escherichia coli using histone H1 as substrate and [gamma32P]ATP after 30 mins by scintillation counting";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2150914";"1";"Scientific Literature";"Eur J Med Chem";"2012";"None";"";""
"CHEMBL2153412";"";"None";"307.38";"0";"4.60";"3c";"COc1ccc(Nc2ncnc3c2sc2ccccc23)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2155333";"Inhibition of human recombinant GST-tagged CDK5/p25 expressed in Escherichia coli using histone H1 as substrate and [gamma32P]ATP after 30 mins by scintillation counting";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2150914";"1";"Scientific Literature";"Eur J Med Chem";"2012";"None";"";""
"CHEMBL2153540";"";"None";"339.34";"0";"3.60";"5j";"O=[N+]([O-])c1cc(Nc2ncnc3c2sc2cccnc23)ccc1O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2155333";"Inhibition of human recombinant GST-tagged CDK5/p25 expressed in Escherichia coli using histone H1 as substrate and [gamma32P]ATP after 30 mins by scintillation counting";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2150914";"1";"Scientific Literature";"Eur J Med Chem";"2012";"None";"";""
"CHEMBL264177";"";"None";"298.31";"0";"3.07";"30";"N#Cc1ccc2c(c1)-c1[nH]c3ccc(C#N)cc3c1CC(=O)N2";"IC50";"'='";"730.0";"nM";"6.14";"";"";"UO_0000065";"20.57";"0.36";"3.07";"6.64";"0";"CHEMBL928296";"Inhibition of recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144697";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL258482";"";"None";"400.18";"0";"3.20";"2n";"N#Cc1cc(I)c2[nH]c3c(c2c1)CC(=O)Nc1cccnc1-3";"IC50";"'='";"2000.0";"nM";"5.70";"";"";"UO_0000065";"14.24";"0.35";"2.50";"6.99";"0";"CHEMBL928296";"Inhibition of recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144697";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL406748";"";"None";"283.72";"0";"3.38";"2e";"O=C1Cc2c([nH]c3ccc(Cl)cc23)-c2ncccc2N1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL928296";"Inhibition of recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144697";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL336961";"AZAKENPAULLONE";"None";"328.17";"0";"3.49";"2a, 1-azakenpaullone";"O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ncccc2N1";"IC50";"'='";"4200.0";"nM";"5.38";"";"";"UO_0000065";"16.38";"0.37";"1.89";"9.31";"0";"CHEMBL928296";"Inhibition of recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144697";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL2089034";"";"None";"459.55";"0";"3.01";"8c";"CC(C)n1cnc2c(NCc3ccc(-c4ccccn4)cc3)nc(N3C[C@H](O)C[C@H]3CO)nc21";"IC50";"'='";"610.0";"nM";"6.21";"";"";"UO_0000065";"13.52";"0.25";"3.20";"5.54";"0";"CHEMBL2090652";"Inhibition of human recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2086256";"1";"Scientific Literature";"Eur J Med Chem";"2012";"None";"";""
"CHEMBL411133";"";"None";"277.33";"0";"3.22";"16b";"CCn1c2c(c3ccccc31)CC(=O)Nc1ccncc1-2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL928296";"Inhibition of recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144697";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL411641";"";"None";"263.30";"0";"2.73";"16a";"Cn1c2c(c3ccccc31)CC(=O)Nc1ccncc1-2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL928296";"Inhibition of recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144697";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL407408";"";"None";"279.30";"0";"2.73";"13f";"COc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccncc1-3";"IC50";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"22.91";"0.42";"3.67";"9.55";"0";"CHEMBL928296";"Inhibition of recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144697";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL301226";"";"None";"499.48";"1";"5.16";"2, Lamellarin N";"COc1ccc(-c2c3c4cc(OC)c(O)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O";"IC50";"'='";"25.0";"nM";"7.60";"";"";"UO_0000065";"15.22";"0.28";"2.44";"6.18";"0";"CHEMBL2426985";"Inhibition of recombinant CDK5/p25 (unknown origin) expressed in Escherichia coli using [gamma-33P]ATP after 30 mins";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2424538";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";""
"CHEMBL4875029";"";"None";"353.84";"0";"4.23";"14";"CSc1nccc(-c2c(-c3ccccc3)nc3c(Cl)nccn23)n1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4814500";"Inhibition of human recombinant CDK5/ p25 expressed in bacterial expression system using histone H1 as substrate in presence of [gamma-33P]ATP by radiometric assay";"A";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4813913";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"";""
"CHEMBL296586";"KENPAULLONE";"None";"327.18";"0";"4.09";"1a, kenpaullone";"O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1";"IC50";"'='";"850.0";"nM";"6.07";"";"";"UO_0000065";"18.55";"0.41";"1.98";"13.52";"0";"CHEMBL928296";"Inhibition of recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144697";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL260136";"";"None";"274.28";"0";"2.60";"13b";"N#Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccncc1-3";"IC50";"'='";"32.0";"nM";"7.50";"";"";"UO_0000065";"27.33";"0.49";"4.89";"9.19";"0";"CHEMBL928296";"Inhibition of recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144697";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL261470";"";"None";"267.26";"0";"2.86";"2d";"O=C1Cc2c([nH]c3ccc(F)cc23)-c2ncccc2N1";"IC50";"'='";"3000.0";"nM";"5.52";"";"";"UO_0000065";"20.66";"0.38";"2.66";"9.56";"0";"CHEMBL928296";"Inhibition of recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144697";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL259697";"";"None";"275.31";"0";"2.75";"15e";"O=C1Cc2c(n3c4c(cccc24)CC3)-c2ncccc2N1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL928296";"Inhibition of recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144697";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL260045";"";"None";"283.72";"0";"3.38";"13e";"O=C1Cc2c([nH]c3ccc(Cl)cc23)-c2cnccc2N1";"IC50";"'='";"210.0";"nM";"6.68";"";"";"UO_0000065";"23.54";"0.46";"3.30";"11.56";"0";"CHEMBL928296";"Inhibition of recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144697";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL261025";"";"None";"293.28";"0";"2.42";"2f";"O=C1Cc2c([nH]c3ccc(C(=O)O)cc23)-c2ncccc2N1";"IC50";"'='";"30000.0";"nM";"4.52";"";"";"UO_0000065";"15.42";"0.28";"2.10";"4.76";"0";"CHEMBL928296";"Inhibition of recombinant CDK5/p25 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1144697";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL2153527";"";"None";"322.35";"0";"3.71";"4g";"c1cnc2sc3c(Nc4ccc5c(c4)OCO5)ncnc3c2c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2155333";"Inhibition of human recombinant GST-tagged CDK5/p25 expressed in Escherichia coli using histone H1 as substrate and [gamma32P]ATP after 30 mins by scintillation counting";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2150914";"1";"Scientific Literature";"Eur J Med Chem";"2012";"None";"";""
"CHEMBL2153534";"";"None";"338.39";"0";"4.00";"5d";"COc1ccc(Nc2ncnc3c2sc2cccnc23)cc1OC";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2155333";"Inhibition of human recombinant GST-tagged CDK5/p25 expressed in Escherichia coli using histone H1 as substrate and [gamma32P]ATP after 30 mins by scintillation counting";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2150914";"1";"Scientific Literature";"Eur J Med Chem";"2012";"None";"";""
"CHEMBL2153549";"";"None";"376.21";"0";"4.28";"6i";"Fc1cc(Br)ccc1Nc1ncnc2c1sc1nccnc12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2155333";"Inhibition of human recombinant GST-tagged CDK5/p25 expressed in Escherichia coli using histone H1 as substrate and [gamma32P]ATP after 30 mins by scintillation counting";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2150914";"1";"Scientific Literature";"Eur J Med Chem";"2012";"None";"";""
"CHEMBL492244";"";"None";"518.84";"0";"3.21";"Page no 4952, R52C2";"CN1CCN(CCO/N=C2C(=C3/C(=O)Nc4cc(Br)ccc43)/Nc3ccccc3/2)CC1.Cl";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"13.06";"0.28";"3.09";"9.11";"0";"CHEMBL4016710";"Inhibition of recombinant human N-terminal GST-tagged CDK5 (M1 to P292 residues)/p35NCK (M1 to R307 residues) expressed in baculovirus infected sf9 cells using RB-CTF as substrate by filter binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4014343";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL4238971";"";"None";"517.63";"2";"6.33";"58; NSC 781333";"N#CCCCCCn1cc(C2=C(c3cn(CCCCCC#N)c4ccccc34)C(=O)NC2=O)c2ccccc21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4234041";"Inhibition of recombinant full length human CDK5/p25 expressed in bacteria using histone H1 as substrate in presence of [gamma-33P]ATP";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4229455";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";""
"CHEMBL4065204";"";"None";"423.48";"1";"5.24";"3g";"COc1cc2ncnc(Nc3cc(-c4ccccc4)n(-c4ccccc4)n3)c2cc1OC";"IC50";"'<'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4022011";"Inhibition of recombinant human CDK5/p25 expressed in Escherichia coli using histone H1 as substrate after 30 mins in presence of ATP by scintillation counting method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907600";"Cyclin-dependent kinase 5/CDK5 activator 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4020763";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";""
